Good Guy ID,Bank,Defense Level,Strategy,Last Action,Attack Count,Turns
1944,90.0,1,not_weakest,money,10,100
1945,280.0,1,not_weakest,money,4,100
1946,10.0,0,copycat,money,17,100
1947,60.0,90,analyst,defense,2,100
1948,28.0,96,analyst,defense,1,100
1949,10.0,99,be_strongest,defense,3,100
1950,60.0,90,analyst,defense,2,100
1951,28.0,96,late_planner,defense,1,100
1952,430.0,33,one_two_one,money,2,100
1953,60.0,90,analyst,defense,1,100
1954,10.0,99,be_strongest,defense,1,100
1955,330,67,two_one_two,defense,0,100
1956,510.0,46,random,defense,335,100
1957,570.0,1,not_weakest,money,3,100
1958,50.0,0,copycat,money,17,100
1959,522.0,46,random,defense,1,100
1960,470.0,53,random,money,2,100
1961,440.0,47,random,money,2,100
1962,10.0,99,be_strongest,defense,2,100
1963,583.6,33,one_two_one,money,2,100
1964,10.0,99,be_strongest,defense,1,100
1965,50.0,0,copycat,money,17,100
1966,10.0,0,copycat,money,17,100
1967,583.6,33,one_two_one,money,2,100
1968,570.0,1,not_weakest,money,3,100
1969,316.0,67,two_one_two,defense,2,100
1970,330,67,two_one_two,defense,0,100
1971,415.0,48,random,money,2,100
1972,30.0,0,copycat,money,17,100
1973,450,55,random,defense,0,100
1974,446.0,44,random,money,2,100
1975,10,99,be_strongest,defense,0,100
1976,583.6,33,one_two_one,money,2,100
1977,330,67,two_one_two,defense,0,100
1978,10,99,be_strongest,defense,0,100
1979,10,99,be_strongest,defense,0,100
1980,570.0,1,not_weakest,money,3,100
1981,320.0,1,not_weakest,money,4,100
1982,10.0,99,be_strongest,defense,3,100
1983,330.0,67,two_one_two,defense,1,100
1984,570.0,1,not_weakest,money,3,100
1985,140.0,1,not_weakest,money,4,100
1986,10.0,0,copycat,money,17,100
1987,330,67,two_one_two,defense,0,100
1988,583.6,33,one_two_one,money,2,100
1989,10.0,99,be_strongest,defense,1,100
1990,330.0,67,two_one_two,defense,1,100
1991,570.0,1,not_weakest,money,3,100
1992,10.0,99,be_strongest,defense,1,100
1993,28.0,97,analyst,defense,1,100
1994,330,67,two_one_two,defense,0,100
1995,570.0,1,not_weakest,money,3,100
1996,10.0,99,be_strongest,defense,1,100
1997,10.0,0,copycat,money,17,100
1998,420.0,58,random,defense,2,100
1999,460.0,54,random,defense,1,100
2000,10.0,0,copycat,money,17,100
2001,22.4,96,late_planner,defense,2,100
2002,333.59999999999997,52,random,defense,3,100
2003,10,99,be_strongest,defense,0,100
2004,28.0,96,late_planner,defense,2,100
2005,28.0,96,late_planner,defense,1,100
2006,220.0,33,one_two_one,money,3,100
2007,110.0,33,one_two_one,money,3,100
2008,10.0,0,copycat,money,18,100
2009,28.0,96,late_planner,defense,2,100
2010,552.0,33,one_two_one,money,2,100
2011,28.0,96,late_planner,defense,1,100
2012,108.99999999999994,54,random,defense,1,100
2013,515.2,33,one_two_one,money,3,100
2014,28.0,96,late_planner,defense,1,100
2015,460,54,random,money,0,100
2016,570.0,1,not_weakest,money,3,100
2017,600.0,1,not_weakest,money,3,100
2018,60.0,90,analyst,defense,1,100
2019,28.0,96,late_planner,defense,1,100
2020,10.0,99,be_strongest,defense,1,100
2021,330.0,67,two_one_two,defense,1,100
2022,28.0,96,late_planner,defense,3,100
2023,50.0,0,copycat,money,17,100
2024,10,99,be_strongest,defense,0,100
2025,570.0,1,not_weakest,money,3,100
2026,328.0,67,two_one_two,defense,1,100
2027,10.0,99,be_strongest,defense,1,100
2028,60.0,90,analyst,defense,2,100
2029,10.0,0,copycat,money,17,100
2030,484.0,51,random,money,1,100
2031,28.0,96,late_planner,defense,1,100
2032,10.0,99,be_strongest,defense,3,100
2033,28.0,96,late_planner,defense,1,100
2034,28.0,96,late_planner,defense,2,100
2035,60.0,90,analyst,defense,1,100
2036,10,99,be_strongest,defense,0,100
2037,302.0,67,two_one_two,defense,2,100
2038,330,67,two_one_two,defense,0,100
2039,60.0,90,analyst,defense,1,100
2040,570.0,1,not_weakest,money,3,100
2041,100.0,1,not_weakest,money,4,100
2042,28.0,96,late_planner,defense,1,100
2043,570.0,1,not_weakest,money,3,100
2044,28.0,96,late_planner,defense,2,100
2045,330.0,67,two_one_two,defense,1,100
2046,490.0,1,not_weakest,money,4,100
2047,28.0,96,late_planner,defense,1,100
2048,480,52,random,money,0,100
2049,10,99,be_strongest,defense,0,100
2050,460,54,random,money,0,100
2051,50.0,1,not_weakest,money,4,100
2052,570.0,1,not_weakest,money,3,100
2053,380,62,random,money,0,100
2054,10.0,99,be_strongest,defense,1,100
2055,60.0,90,analyst,defense,2,100
2056,330.0,67,two_one_two,defense,1,100
2057,10.0,0,copycat,money,18,100
2058,10.0,99,be_strongest,defense,2,100
2059,28.0,96,late_planner,defense,2,100
2060,10.0,0,copycat,money,17,100
2061,230.0,1,not_weakest,money,4,100
2062,30.0,0,copycat,money,17,100
2063,28.0,96,late_planner,defense,1,100
2064,30.0,0,copycat,money,17,100
2065,330.0,67,two_one_two,defense,1,100
2066,60.0,90,analyst,defense,1,100
2067,10.0,99,be_strongest,defense,1,100
2068,10.0,99,be_strongest,defense,1,100
2069,10,99,be_strongest,defense,0,100
2070,330,67,two_one_two,defense,0,100
2071,510,49,random,money,0,100
2072,500.0,47,random,money,1,100
2073,330,67,two_one_two,defense,0,100
2074,10.0,0,copycat,money,17,100
2075,570.0,1,not_weakest,money,3,100
2076,10.0,0,copycat,money,17,100
2077,10.0,99,be_strongest,defense,1,100
2078,60.0,90,analyst,defense,2,100
2079,10.0,33,one_two_one,money,3,100
2080,28.0,96,late_planner,defense,1,100
2081,490.0,51,random,money,2,100
2082,330,67,two_one_two,defense,0,100
2083,552.0,33,one_two_one,money,2,100
2084,300.0,58,random,money,1,100
2085,552.0,33,one_two_one,money,2,100
2086,10.0,99,be_strongest,defense,1,100
2087,50.0,0,copycat,money,17,100
2088,60.0,90,analyst,defense,1,100
2089,20.0,0,copycat,money,17,100
2090,28.0,96,late_planner,defense,2,100
2091,30.0,0,copycat,money,17,100
2092,90.0,1,not_weakest,money,5,100
2093,330.0,67,two_one_two,defense,1,100
2094,28.0,96,late_planner,defense,1,100
2095,60.0,90,analyst,defense,1,100
2096,10.0,99,be_strongest,defense,4,100
2097,330,67,two_one_two,defense,0,100
2098,570.0,1,not_weakest,money,3,100
2099,28.0,96,late_planner,defense,1,100
2100,380.0,1,not_weakest,money,4,100
2101,28.0,96,late_planner,defense,2,100
2102,330,67,two_one_two,defense,0,100
2103,330.0,67,two_one_two,defense,1,100
2104,118.39999999999998,33,one_two_one,money,3,100
2105,60.0,90,analyst,defense,1,100
2106,520,48,random,defense,0,100
2107,28.0,96,late_planner,defense,3,100
2108,10,99,be_strongest,defense,0,100
2109,330.0,67,two_one_two,defense,2,100
2110,60.0,90,analyst,defense,2,100
2111,10,99,be_strongest,defense,0,100
2112,570.0,1,not_weakest,money,3,100
2113,60.0,90,analyst,defense,2,100
2114,330.0,67,two_one_two,defense,2,100
2115,28.0,96,late_planner,defense,2,100
2116,300.0,1,not_weakest,money,4,100
2117,570.0,1,not_weakest,money,3,100
2118,28.0,96,late_planner,defense,2,100
2119,60.0,90,analyst,defense,5,100
2120,330.0,33,one_two_one,money,2,100
2121,10,99,be_strongest,defense,0,100
2122,10,99,be_strongest,defense,0,100
2123,480.0,1,not_weakest,money,7,100
2124,480.0,1,not_weakest,money,3,100
2125,28.0,96,late_planner,defense,2,100
2126,60.0,88,analyst,defense,1,100
2127,552.0,33,one_two_one,money,2,100
2128,22.4,96,late_planner,defense,3,100
2129,380.0,1,not_weakest,money,4,100
2130,20.0,0,copycat,money,18,100
2131,28.0,96,late_planner,defense,3,100
2132,60.0,88,analyst,defense,1,100
2133,10,99,be_strongest,defense,0,100
2134,330.0,67,two_one_two,defense,2,100
2135,60.0,88,analyst,defense,1,100
2136,10.0,99,be_strongest,defense,1,100
2137,60.0,88,analyst,defense,1,100
2138,480.0,1,not_weakest,money,3,100
2139,329.0,67,two_one_two,defense,2,100
2140,10.0,99,be_strongest,defense,1,100
2141,10.0,99,be_strongest,defense,1,100
2142,60.0,88,analyst,defense,2,100
2143,480.0,1,not_weakest,money,3,100
2144,510,49,random,defense,0,100
2145,330.0,67,two_one_two,defense,2,100
2146,447.6,53,random,defense,2,100
2147,30.0,0,copycat,money,17,100
2148,60.0,88,analyst,defense,2,100
2149,60.0,88,analyst,defense,1,100
2150,552.0,33,one_two_one,money,2,100
2151,50.0,0,copycat,money,17,100
2152,60.0,88,analyst,defense,1,100
2153,10.0,99,be_strongest,defense,1,100
2154,330.0,67,two_one_two,defense,1,100
2155,525.2,33,one_two_one,money,2,100
2156,10.0,99,be_strongest,defense,1,100
2157,330,67,two_one_two,defense,0,100
2158,330.0,1,not_weakest,money,8,100
2159,294.0,67,two_one_two,defense,2,100
2160,28.0,96,late_planner,defense,1,100
2161,10.0,0,copycat,money,17,100
2162,480.0,49,random,money,1,100
2163,10,99,be_strongest,defense,0,100
2164,60.0,88,analyst,defense,1,100
2165,10.0,0,copycat,money,17,100
2166,480.0,1,not_weakest,money,3,100
2167,330.0,67,two_one_two,defense,1,100
2168,50.0,0,copycat,money,17,100
2169,25.2,96,late_planner,defense,2,100
2170,28.0,96,late_planner,defense,3,100
2171,30.0,33,one_two_one,money,3,100
2172,10.0,0,copycat,money,17,100
2173,28.0,96,late_planner,defense,3,100
2174,30.0,0,copycat,money,17,100
2175,10.0,0,copycat,money,17,100
2176,10,99,be_strongest,defense,0,100
2177,10,99,be_strongest,defense,0,100
2178,10.0,99,be_strongest,defense,2,100
2179,10.0,99,be_strongest,defense,1,100
2180,28.0,96,late_planner,defense,3,100
2181,420.0,58,random,defense,1,100
2182,10.0,99,be_strongest,defense,2,100
2183,60.0,88,analyst,defense,1,100
2184,10.0,99,be_strongest,defense,1,100
2185,28.0,96,late_planner,defense,3,100
2186,552.0,33,one_two_one,money,2,100
2187,470.0,53,random,money,1,100
2188,480.0,1,not_weakest,money,3,100
2189,330.0,67,two_one_two,defense,1,100
2190,60.0,88,analyst,defense,1,100
2191,60.0,88,analyst,defense,1,100
2192,430,57,random,money,0,100
2193,10.0,0,copycat,money,17,100
2194,450.0,1,not_weakest,money,4,100
2195,330.0,67,two_one_two,defense,3,100
2196,60.0,88,analyst,defense,1,100
2197,552.0,33,one_two_one,money,2,100
2198,560,44,random,defense,0,100
2199,280.0,1,not_weakest,money,6,100
2200,330,67,two_one_two,defense,0,100
2201,330.0,67,two_one_two,defense,2,100
2202,480.0,1,not_weakest,money,3,100
2203,330.0,1,not_weakest,money,8,100
2204,440.0,56,random,money,1,100
2205,340.0,53,random,money,1,100
2206,20.0,0,copycat,money,17,100
2207,60.0,88,analyst,defense,1,100
2208,480.0,1,not_weakest,money,3,100
2209,10.0,99,be_strongest,defense,2,100
2210,24.0,97,analyst,defense,1,100
2211,10.0,0,copycat,money,17,100
2212,410.0,33,one_two_one,money,2,100
2213,10,99,be_strongest,defense,0,100
2214,480.0,1,not_weakest,money,3,100
2215,320.0,1,not_weakest,money,8,100
2216,480.0,1,not_weakest,money,3,100
2217,210.0,33,one_two_one,money,2,100
2218,10,99,be_strongest,defense,0,100
2219,10.0,99,be_strongest,defense,1,100
2220,330.0,67,two_one_two,defense,2,100
2221,60.0,88,analyst,defense,1,100
2222,60.0,88,analyst,defense,1,100
2223,20.0,0,copycat,money,17,100
2224,30.0,0,copycat,money,17,100
2225,537.0,46,random,money,1,100
2226,50.0,0,copycat,money,17,100
2227,480.0,1,not_weakest,money,3,100
2228,30.0,0,copycat,money,17,100
2229,552.0,33,one_two_one,money,2,100
2230,552.0,33,one_two_one,money,2,100
2231,10.0,99,be_strongest,defense,3,100
2232,70.0,33,one_two_one,money,3,100
2233,330,67,two_one_two,defense,0,100
2234,480.0,1,not_weakest,money,3,100
2235,500.0,41,random,money,2,100
2236,552.0,33,one_two_one,money,2,100
2237,10.0,99,be_strongest,defense,1,100
2238,28.0,96,late_planner,defense,1,100
2239,540.0,44,random,defense,1,100
2240,552.0,33,one_two_one,money,2,100
2241,28.0,96,late_planner,defense,2,100
2242,325.0,67,two_one_two,defense,1,100
2243,10.0,99,be_strongest,defense,2,100
2244,10.0,99,be_strongest,defense,1,100
2245,10.0,99,be_strongest,defense,1,100
2246,28.0,96,late_planner,defense,2,100
2247,10.0,0,copycat,money,17,100
2248,60.0,88,analyst,defense,2,100
2249,330,67,two_one_two,defense,0,100
2250,330,67,two_one_two,defense,0,100
2251,130.0,1,not_weakest,money,4,100
2252,490.0,1,not_weakest,money,3,100
2253,28.0,96,late_planner,defense,3,100
2254,70.0,33,one_two_one,money,3,100
2255,330,67,two_one_two,defense,0,100
2256,30.0,33,one_two_one,money,3,100
2257,328.0,67,two_one_two,defense,2,100
2258,28.0,96,late_planner,defense,2,100
2259,100.0,33,one_two_one,money,3,100
2260,28.0,96,late_planner,defense,1,100
2261,10,99,be_strongest,defense,0,100
2262,170.0,33,one_two_one,money,3,100
2263,480.0,1,not_weakest,money,3,100
2264,10.0,33,one_two_one,money,4,100
2265,10.0,0,copycat,money,17,100
2266,600.0,1,not_weakest,money,3,100
2267,552.0,33,one_two_one,money,2,100
2268,28.0,96,late_planner,defense,2,100
2269,480.0,1,not_weakest,money,3,100
2270,10.0,0,copycat,money,18,100
2271,30.0,0,copycat,money,17,100
2272,10.0,0,copycat,money,17,100
2273,28.0,96,late_planner,defense,2,100
2274,10,99,be_strongest,defense,0,100
2275,10.0,99,be_strongest,defense,1,100
2276,10,99,be_strongest,defense,0,100
2277,60.0,88,analyst,defense,1,100
2278,10,99,be_strongest,defense,0,100
2279,10,99,be_strongest,defense,0,100
2280,430,57,random,money,0,100
2281,60.0,88,analyst,defense,1,100
2282,260.0,1,not_weakest,money,4,100
2283,28.0,96,late_planner,defense,1,100
2284,552.0,33,one_two_one,money,2,100
2285,10.0,99,be_strongest,defense,1,100
2286,50.0,0,copycat,money,35,100
2287,0.0,0,copycat,money,20,100
2288,10.0,99,be_strongest,defense,1,100
2289,480.0,1,not_weakest,money,3,100
2290,10.0,0,copycat,money,17,100
2291,445.0,52,random,money,1,100
2292,10.0,0,copycat,money,17,100
2293,525.0,47,random,defense,1,100
2294,42.0,88,analyst,defense,3,100
2295,10.0,0,copycat,money,17,100
2296,28.0,96,late_planner,defense,1,100
2297,28.0,96,late_planner,defense,2,100
2298,60.0,88,analyst,defense,1,100
2299,28.0,96,late_planner,defense,1,100
2300,330.0,67,two_one_two,defense,1,100
2301,10,99,be_strongest,defense,0,100
2302,552.0,33,one_two_one,money,2,100
2303,10.0,99,be_strongest,defense,1,100
2304,28.0,96,late_planner,defense,1,100
2305,430,57,random,defense,0,100
2306,478.0,51,random,money,1,100
2307,30.0,0,copycat,money,17,100
2308,28.0,96,late_planner,defense,1,100
2309,360.0,1,not_weakest,money,39,100
2310,330,67,two_one_two,defense,0,100
2311,10,99,be_strongest,defense,0,100
2312,330,67,two_one_two,defense,0,100
2313,330.0,67,two_one_two,defense,1,100
2314,590.0,1,not_weakest,money,3,100
2315,28.0,96,late_planner,defense,1,100
2316,503.6,33,one_two_one,money,3,100
2317,330.0,67,two_one_two,defense,1,100
2318,90.0,1,not_weakest,money,4,100
2319,10,99,be_strongest,defense,0,100
2320,10,99,be_strongest,defense,0,100
2321,150.0,33,one_two_one,money,3,100
2322,368.0,33,one_two_one,money,2,100
2323,330.0,67,two_one_two,defense,2,100
2324,332.0,50,random,defense,1,100
2325,378.0,55,random,money,1,100
2326,110.0,1,not_weakest,money,8,100
2327,10,99,be_strongest,defense,0,100
2328,10.0,0,copycat,money,17,100
2329,18.0,94,analyst,defense,2,100
2330,330.0,67,two_one_two,defense,1,100
2331,460.0,54,random,money,2,100
2332,30.0,0,copycat,money,17,100
2333,60.0,88,analyst,defense,1,100
2334,10.0,99,be_strongest,defense,2,100
2335,552.0,33,one_two_one,money,2,100
2336,60.0,88,analyst,defense,2,100
2337,330.0,67,two_one_two,defense,1,100
2338,330,67,two_one_two,defense,0,100
2339,28.0,96,late_planner,defense,1,100
2340,28.0,96,late_planner,defense,2,100
2341,10,99,be_strongest,defense,0,100
2342,28.0,96,late_planner,defense,1,100
2343,470,53,random,defense,0,100
2344,30.0,33,one_two_one,money,3,100
2345,28.0,96,late_planner,defense,1,100
2346,330.0,67,two_one_two,defense,1,100
2347,330,67,two_one_two,defense,0,100
2348,220.0,1,not_weakest,money,4,100
2349,10.0,0,copycat,money,17,100
2350,28.0,96,late_planner,defense,2,100
2351,10,99,be_strongest,defense,0,100
2352,444.0,55,random,defense,2,100
2353,10,99,be_strongest,defense,0,100
2354,60.0,88,analyst,defense,1,100
2355,10.0,0,copycat,money,18,100
2356,330.0,67,two_one_two,defense,1,100
2357,28.0,96,late_planner,defense,2,100
2358,552.0,33,one_two_one,money,2,100
2359,440.0,56,random,money,1,100
2360,60.0,88,analyst,defense,2,100
2361,180.0,1,not_weakest,money,4,100
2362,280.0,1,not_weakest,money,4,100
2363,28.0,96,late_planner,defense,2,100
2364,10.0,0,copycat,money,17,100
2365,60.0,88,analyst,defense,1,100
2366,512.96,33,one_two_one,money,3,100
2367,362.7,58,random,money,2,100
2368,10.0,0,copycat,money,17,100
2369,30.0,0,copycat,money,17,100
2370,60.0,88,analyst,defense,2,100
2371,490,51,random,money,0,100
2372,480.0,1,not_weakest,money,3,100
2373,552.0,33,one_two_one,money,2,100
2374,330.0,67,two_one_two,defense,1,100
2375,440.0,56,random,money,1,100
2376,33.0,89,analyst,defense,1,100
2377,208.0,47,random,money,1,100
2378,480.0,1,not_weakest,money,3,100
2379,60.0,88,analyst,defense,2,100
2380,28.0,96,late_planner,defense,2,100
2381,10,99,be_strongest,defense,0,100
2382,430,57,random,money,0,100
2383,28.0,96,late_planner,defense,1,100
2384,10,99,be_strongest,defense,0,100
2385,20.0,0,copycat,money,17,100
2386,28.0,96,late_planner,defense,2,100
2387,50.0,0,copycat,money,16,100
2388,520.0,48,random,money,1,100
2389,10,99,be_strongest,defense,0,100
2390,60.0,88,analyst,defense,1,100
2391,10.0,0,copycat,money,17,100
2392,0.0,43,random,money,2,100
2393,10.0,0,copycat,money,17,100
2394,480.0,1,not_weakest,money,3,100
2395,330.0,67,two_one_two,defense,1,100
2396,28.0,96,late_planner,defense,2,100
2397,60.0,33,one_two_one,money,4,100
2398,28.0,97,analyst,defense,2,100
2399,574.0,33,one_two_one,money,2,100
2400,330.0,67,two_one_two,defense,1,100
2401,10,99,be_strongest,defense,0,100
2402,480.0,1,not_weakest,money,3,100
2403,60.0,88,analyst,defense,1,100
2404,30.0,0,copycat,money,17,100
2405,28.0,96,late_planner,defense,2,100
2406,300.0,1,not_weakest,money,4,100
2407,288.99999999999994,33,one_two_one,money,2,100
2408,264.0,54,random,defense,2,100
2409,60.0,88,analyst,defense,4,100
2410,20.0,0,copycat,money,17,100
2411,20.0,0,copycat,money,18,100
2412,20.0,1,not_weakest,money,5,100
2413,28.0,96,late_planner,defense,1,100
2414,60.0,88,analyst,defense,1,100
2415,60.0,88,analyst,defense,1,100
2416,10,99,be_strongest,defense,0,100
2417,240.0,1,not_weakest,money,5,100
2418,0.0,0,copycat,money,17,100
2419,490.0,51,random,money,1,100
2420,28.0,96,late_planner,defense,1,100
2421,552.0,33,one_two_one,money,2,100
2422,410.0,1,not_weakest,money,3,100
2423,230.0,33,one_two_one,money,7,100
2424,330,67,two_one_two,defense,0,100
2425,28.0,96,late_planner,defense,1,100
2426,10.0,99,be_strongest,defense,2,100
2427,28.0,96,late_planner,defense,4,100
2428,552.0,33,one_two_one,money,2,100
2429,20.0,0,copycat,money,17,100
2430,0.0,0,copycat,money,17,100
2431,540,46,random,defense,0,100
2432,470,53,random,defense,0,100
2433,30.0,0,copycat,money,17,100
2434,540.0,1,not_weakest,money,3,100
2435,10.0,99,be_strongest,defense,1,100
2436,28.0,96,late_planner,defense,2,100
2437,60.0,88,analyst,defense,2,100
2438,60.0,88,analyst,defense,1,100
2439,40.0,33,one_two_one,money,3,100
2440,60.0,88,analyst,defense,1,100
2441,330.0,67,two_one_two,defense,1,100
2442,28.0,96,late_planner,defense,2,100
2443,28.0,96,late_planner,defense,1,100
2444,28.0,96,late_planner,defense,1,100
2445,60.0,88,analyst,defense,2,100
2446,28.0,96,late_planner,defense,2,100
2447,552.0,33,one_two_one,money,2,100
2448,10.0,0,copycat,money,17,100
2449,28.0,96,late_planner,defense,1,100
2450,20.0,0,copycat,money,17,100
2451,330.0,67,two_one_two,defense,2,100
2452,208.46,44,random,money,3,100
2453,552.0,33,one_two_one,money,2,100
2454,390.0,61,random,defense,1,100
2455,327.0,67,two_one_two,defense,2,100
2456,28.0,96,late_planner,defense,3,100
2457,480.0,1,not_weakest,money,3,100
2458,60.0,88,analyst,defense,1,100
2459,10.0,99,be_strongest,defense,2,100
2460,518.0,47,random,money,1,100
2461,20.0,49,random,defense,2,100
2462,334.0,51,random,money,1,100
2463,10.0,99,be_strongest,defense,2,100
2464,60.0,88,analyst,defense,1,100
2465,330.0,67,two_one_two,defense,1,100
2466,70.0,33,one_two_one,money,4,100
2467,60.0,88,analyst,defense,1,100
2468,480.0,1,not_weakest,money,4,100
2469,10.0,33,one_two_one,money,3,100
